"geneid","coef"
"Intercept",-5.52006505397598
"ACSS2",1.22807614358316
"ADIPOR2",1.95900485169462
"ANXA3",-1.88178545522741
"ANXA5",-0.990518970499202
"APOD",-0.0106842974210054
"B2M",5.05497067183545
"C1QA",-0.137096764958287
"C1QB",1.16839840304902
"C1QC",1.06987298811765
"C3",1.03997316362527
"C4A",0.854034258399868
"CA4",-0.535479981732438
"CALB1",5.54827809562049
"CLIC4",0.913245455115791
"CLU",-2.77486468439435
"COL1A1",0.704928024269427
"COL3A1",-0.323650695738847
"COL4A5",-2.51538524676862
"CTSS",1.48144673967913
"CX3CL1",0.17440084199436
"DERL1",-6.1742491849347
"DIABLO",-2.09942632925359
"EFEMP1",2.16463182588606
"FABP3",0.674520824083291
"FCGR2B",-1.60352401959071
"GBP2",-0.82076135294442
"GFAP",-0.605055509382215
"GHITM",0.391108532805464
"GNS",2.59440262148311
"GPNMB",1.4411993195071
"GSTA1",0.530200258616975
"HBA1",0.105210301452197
"HCST",-1.93231307808408
"HIST1H1C",0.518857875327541
"HLA-G",-1.86034749655509
"IL33",-0.156607211277366
"LAPTM5",-1.53035295007254
"LGALS3",-4.2206876932419
"LITAF",-0.0232042282615375
"LYZ",-0.00921219517335177
"MGST1",-0.717327552288984
"MPEG1",0.2482498543014
"MSN",0.0149611075335033
"MT1F",-0.903196570347409
"NDRG1",2.80706200739676
"NDUFB11",1.04280165845454
"NPC2",-4.24661099744765
"PCSK6",0.453571030745739
"PSMD11",3.86024386220469
"PTGES3",-0.568602390613886
"RASA3",1.89156725797899
"RNF213",-0.329036496935689
"S100A4",0.977348411818848
"S100A6",1.25359794337428
"SERPING1",3.92473124903498
"SGK1",-0.411984064063568
"SPP1",-0.76125411299554
"TFRC",-0.513964925918654
"TMED10",-1.47673320533728
"TXNIP",0.993892300337143
"UQCRFS1",-1.73069578900088
"UQCRQ",2.66365017194084
"VAT1",-0.570599149472891
"VWF",-1.75436815851519
