"geneid","coef"
"Intercept",59.6846198087602
"CD248",-5.99219355259571
"LRRN3",-2.26384275615287
"LEF1",-0.873548139630204
"CCR7",-0.171389831580435
"ABLIM1",-1.48054538758139
"CD27",-0.0513328386935926
"FCGBP",-1.71631717538742
"PDE9A",0.961194162082726
"NOG",-2.80542622348383
"NT5E",-1.03019718832841
"ITM2C",-0.0271256470625651
"PHGDH",-0.517141749641126
"OXNAD1",-0.222622361606308
"LBH",-0.267814333680982
"MFGE8",0.622156705147952
"TTC38",-0.433865304334383
"SATB1",0.0547686758138363
"ZSCAN18",-0.53798240950415
"KLRB1",-0.0422773355783528
"PTPRK",0.808912961672547
"BTBD11",-2.94738486131376
"ELOVL4",-4.21354341140557
"CD8B",-0.593174379877332
"GTSCR1",9.46257882415669
"PCED1B",-0.450826096320508
"MZB1",-0.191185154543183
"EPHX2",0.00521199727669578
"CCR6",0.203120549197852
"LEPROTL1",-0.418868452706244
"SPRY1",-0.636910531357602
"ATP2B4",0.446816288342723
"LGMN",-0.0306283856389156
"CD84",0.318673640939875
"CLUAP1",-0.367160254684454
"THNSL1",0.882440051594494
"IGFBP3",1.7234350966904
"RORC",-4.19469947549618
"DGKA",0.339504261106206
"TPM2",-0.0673420228837649
"PLCG1",-0.533912177101933
"B3GAT1",1.85013873101776
"CD96",-0.623488260708237
"SESN1",0.752373848315422
"HAVCR2",0.192331042742283
"ERBB2",-0.703063966552719
"NME8",-1.49592174932517
"FAM13A",1.55853151658476
"PMEPA1",0.0113647055580376
"AGPAT4",0.217818685001932
"GNG7",-0.767002374179994
"RNF144A",-0.734401060565213
"CD244",-0.474132317838522
"PTGDS",0.127201851679936
"TXNDC5",-0.439695197092181
"PDK4",-0.236720433772363
"AXIN2",-0.710924340188009
"ZNF135",-0.269832586276814
"CNN3",-1.24930172752177
"APOBEC3G",-0.590243818583469
"SLC25A20",-0.996045386847772
"IGLL1",1.51472745741055
"PTPN7",0.647028921033605
"TSHZ2",9.87432689594036
"CTNNA1",1.14952761065809
"SORT1",0.206582457835382
"ARHGAP32",2.67201453596812
"ZNF365",-0.875860710391446
"MT1A",-0.13949488403224
"OBSCN",-3.01238904528722
"CKAP4",-0.222109221126411
"BTLA",0.168891739124074
"IRAK3",0.174393083787323
"PDE3B",-0.237568042293646
"CMKLR1",-0.142309732309877
"ANXA2",1.13434916280337
"TNFRSF17",-0.0413237128494202
"MT1E",0.807607504563879
"RPS4X",0.121332109859204
"SLC31A1",0.78275120487623
"LY9",-0.0275637496217089
"BEX2",-0.462402158235358
"ARG1",-0.120457359802419
"CPT1A",-0.0269281802076615
"DSC1",2.27597691583317
"PARP3",1.36729569598579
"ASGR2",-0.394615953081201
"CAPN2",0.653103733551943
"RRAS",0.0304377415428073
"DPP4",0.347796899352469
"FBXO6",-0.192640382566416
"RPS23",-0.32401161618485
"AFF3",0.0638174601620405
"FRMD3",1.03940064284114
"WARS",-0.0704260609352241
"CPA5",-3.48854012338504
"RPS13",-0.110499744549768
"AGPAT4-IT1",1.90204770507727
"CYP2J2",0.478711530276243
"FAM153B",-0.307748149447505
"TPST1",0.557640642427139
"TIGIT",0.269101131267423
"RAP1GAP2",0.0395547499747667
"CDKN1C",0.807673366288781
"SLAMF6",0.152930018435592
"ACVR2A",2.48412644759743
"WIPI1",-0.282442451204711
"ANTXR2",-0.63560943883307
"GAMT",-0.0942642486141061
"FCRLA",0.233189963355053
"TCEA2",0.934502272947057
"DNASE1L3",-0.069406246362002
"TOP1MT",1.0635303265531
"SLCO4C1",-0.0360148135863552
"PRDM1",0.679258756676845
"H2AFY2",-0.172913523115362
"SPON1",-0.464624943788765
"ARHGEF40",0.0865710057142126
"TP53I3",-0.128686550382066
"CHCHD10",-0.109494714864494
"ANG",0.843657765763539
"AKR1C3",1.08251585092626
"ADK",0.176901643537353
"GPX7",1.01084190801992
"ATXN1",0.134677541389999
"SREBF1",-0.669267446773107
"MFNG",-0.506832802508635
"TNF",0.224732322610562
"STX11",-0.00279512078791149
"RGCC",-1.36908034726097
"NDST1",0.102789243198131
"TMTC1",0.157559964122109
"SMARCA1",2.74063949138622
"MS4A4A",-0.0690004807108719
"SLC38A11",6.09681763168511
"ADAP2",-0.288703240422584
"RPL13P5",-1.34076118164735
"LILRB1",-0.378120098473063
"LINGO2",1.87754990436772
"GIMAP7",-0.517838973838657
