"geneid","coef"
"Intercept",122.622173479768
"ACSS2",-4.27024302430191
"ANXA3",5.89961366689431
"ANXA5",-1.18941583327154
"APOD",0.932229049222577
"C1QA",1.48920809433847
"C3",0.14124028622555
"C4A",-2.8845711160734
"CA4",-1.10264447750356
"CALB1",22.851777520206
"COL1A1",-7.84201237727216
"COL3A1",-1.62706312947746
"CX3CL1",2.95453938871386
"DERL1",-0.00633400891812838
"EFEMP1",-4.30718573092377
"FCGR2B",-13.4795489795603
"GBP2",-2.9198855154667
"GFAP",-1.83897162857466
"GNS",3.30694577767894
"GPNMB",7.05464117365585
"GSTA1",-3.21123918174223
"HBA1",1.40762897382256
"HCST",1.24181196020649
"HIST1H1C",2.25082404330495
"HLA-G",-2.20658413469313
"LGALS3",-1.73655561790417
"LYZ",-0.980330227462096
"MGST1",8.07824014153735
"MPEG1",-1.26498590358152
"MSN",7.50193069907571
"MT1F",0.629496760176621
"NDUFB11",-3.56742197146874
"NPC2",19.9581776123075
"PCSK6",7.70452923984236
"PSMD11",6.00919472042788
"PTGES3",-10.2555285251591
"RNF213",9.16122259123231
"S100A4",4.01131734318343
"SERPING1",-5.69858860770622
"SGK1",5.63916799377933
"SPP1",1.33020635593951
"TFRC",-0.720774037834466
"TMED10",-25.4458943026457
"VAT1",-2.85076864595765
